address,amount
0x301176289023be8d027f2fa1aac5dfe1b2e7b2eb,6293
0x7dc75f04a3db267717cf03d01de29e1f83bd1b5a,8380
0xbb95c7ba550d37bc5d822c436ccfd8739fef2494,6883
0x2ba8d5034c84a9e38280ad6169ad7e02df0b6828,1144
0x9a8e8178fced271ffc0779de7ce6edb8c0f316ce,7850
0x53240b58cb5f68d555856e5e3e71599599da6fe6,21983
0x0634f86d3e8902f69fef5b72c73609b01ea3dad8,400
0xea32f2de0faf3a6926a9762a48a1fb27a4c95541,1000
0x2b858c86cee0591fdde559788ad29a8f6e59a5c1,300
0xa4a1f13f6d71fe8261f7d539bf7b9a0fca2a0cae,5559
0x1816ee118bb98ffef24e41305870ae97d9b3a598,1666
0xe9f1c3cf268e67d2bad6c410156afc2d063ad4e7,1000
0x314cb1eaa3759c0dfddbd4015ff0cd432e4c13db,10662
0xd25ad8d836bf95e2876e34d6e46635a90c38bb86,999
0xae96201e1db65fe789f5dac98632eeeeecf692a0,500
0x863ded489aa9ae14e1c09223979392fc89629253,900
0x636912d9012de86ab3c72d1616edc4d56773c302,300
0xb8786d48c23bf7e5a0eff3089ba439d8e2fa6fe0,2200
0xa9fd03e154e1b3cbe88f1b515e7ebdab2d640b60,700
0xae0768e5ee2d5f140802f998c7293e2ff00297b2,200
0x07bb4fcc27053bfb33cfa1b4a0b56a11e06e7e11,38053
0xfd9174897026ffe282a526fd364a139e750b4f19,2450
0x66041948f76a7d95a2c0932af9caec45cad8e2bb,700
0x1bec0e6266e97f0c7c42aa720959e46598dd8ce1,1400
0xb796f2847b022c91bf80cdab05c3f0c0c948963c,1460
0xfd0afaa85a72468b02827c418cb3b40a9a2f5467,2879
0x6c1f839c9cbdcb93b8c5b98cab23d089ecd83b7f,200
0x9ffaab6c24d4fb58d61b26b08c8795e9e323f28b,37474
0x641844cad17bd8e707475a884dbf9405e0f27336,200
0x3c2550ddb9294c21d209999bdaa15f8249d0c161,200
0x0a2648ad71b4d80b08323dda7e8aa412356c072b,500
0x9079a0a7e0ebee7650c8c9da2b6946e5a5b07c19,4200
0x8e27b7192f520a3454a95c7c6c3a073344129030,200
0x123c6d03cc6810e35b9e396402c55bc501602b8e,3891
0xca063b7eac9940109ab0b230470fa103b8090892,1240
0xafaca46f253c85d4ba372f82a8a4f4b0dd5d7dfc,1599
0xc6893eeb690596e44f6c8668990a5cd7b8b1cedb,2622
0xc8da0c2b229de11eea1a596484fe75a1bb555c31,200
0x9ca4758a0586415529f636402e40279ba534cb52,2165
0xb2d625c55f73ef7162a3f75e66a95b60de2c4542,1923
0x04a5e8c4a44780d115adda776b04bcf1c4f3254e,2668
0xcbd77de98c69c376ba98e95975dc454d9b82472a,4052
0xe288a00df4b697606078876788e4d64633cd2e01,450
0xfe042b1aeb471cff2e1a6709e5682533d19cbcc7,400
0x1ed4a7446556ed14593e15cdba22b1bba158cf8c,2431
0xd5ced726dc5145edf5168fe11650c5a4eb747b69,3544
0x48227dae207ea7d684d677de201d63cacfc4a567,200
0x2fa0bd091b78d9ef6a2fa308a562deb8b5c5019b,2212
0x2eb468b1c02e6713770a0a71b95e9077a9f16651,21552
0x98f1bda2d45ffaca73fcf2154e9e007871e14934,465
0xa58b4a80de82b889ff40e487c58208a429c77f88,1708
0xef5ed4c180bd3bff857ac50c66a65a2ee6e3d998,200
0x4936b305102f442080d4711f14c5f0318e3caf74,3867
0xda2d8a5d58e0e25fa9e07138ce27fc76d32291b2,400
0x042ba4417678da52b73d59ccf65fb08e47fdbb60,200
0xf6ba9cfaa9eb5b3a23d8a837bc326f2c297ae283,500
0x1556b5cff14136d21c45a374e50fcf460ced59e2,1020
0xefd0d426b72f3b7b41b3b64cf7fd5f01e6e4437d,385
0x3016dd9dd812290122ec453cb01b48d5a4aff602,955
0xfaca3ff0b46746e98a4129827927617b0fe2f0ef,13609
0x359be354c0943fab200af92839b36b7e50220a7a,3100
0xc199d54be70c9837449b8ded44b6c960dde9dfe3,4822
0xf9f8d730703693af2c114f7159d8f222caf82c5e,222
0x5a6abe2b4bd1e178d984afa8630cd6ac212b070b,209
0xc691ac712df9ddf5ae49dfe7bf82c291b59d9af4,1000
0x848dabb5609e9f9edae7b3ee8d7832a19bdac2e8,1650
0x59e65e3ba06eb96154a9098dcd4a0d4b24a9c6f8,222
0x13c39b3e6e6159bc233fad90825f1f9f84fcb102,44235
0x87e1c6083341f38f044731a2373e7dee451ec0b9,28848
0x64bf8d9a93a5642ca93d98b5db88b2cc953c8426,500
0x407425cb78339f5cf3930e2cb26153dd7fd1f739,35531
0x22ec7a4429c381f5c382ac7ea624cc05d37ffdde,500
0x1f2a9082a7692ad4f1049b573313c52e49400137,3829
0xc3c7202ac60523880f40ee9ec17f8d8e3337c380,12771
0xd81b7a2a1bbf3e1c713f2a5c886f88ee5f862417,400
0x8eb48f7dcc00655e931fde29beaa3311021438f9,3349
0xd4b9a909ba1947860b37b153f54808bb5d5d34db,3520
0xa3e51498579db0f7bb1ec9e3093b2f44158e25a5,3000
0x13e1cc660c7b212bf888334a76e601ad414be4a5,5772
0x1a2be848d7958570966cc20b1c521d8945cda8c1,3109
0xf16bf1c992e8ff1011d87f7d48a55746f0966bca,801
0x11c1503ba0a3a42773dc1a9a76edfe54b30bcc38,2615
0x2c4469d16a86989c15741fb13ad583166ef0895a,3587
0x215db99298af65306a4c60bd3b7612d5f60b03d7,6025
0xca36fccc21ffa8e96b4660516b939ccd3efeab59,200
0x6fef965fe935ebe7c569176c857e1b5e5ee8c34b,4180
0x19e7a132bd4b42f580f546197f42e19c42cdfe6c,7490
0x951360e606587ab33ebcad952593b2fc99d68c3a,3789
0x2f21f94e1e57543f4663b722b6b1bed97c576bd4,600
0xb78e99d2301ee621f4332a0d1ef759423976d8b6,550
0x0fc1e682f966e272599bcc53cf4f8622303aef0e,6615
0x4a2cfaa5b24850493298dcb8969fe11feeffc366,370
0x59c6104e9b280a4b5d50103d300cdabb8640c3a9,10653
0xb3866e0292d10ee4bf69534479b5113697d1c681,420
0x4a28a91cba5db719be247ca5edc686f0b3962454,500
0xb689d5d591f9ae0549554a923a0150910d91b1f4,4600
0x9d3f36be8462ff2468b9fbb2b44e52d49f1ec792,2150
0xd3432463cf264f4def759ca6f8843d47dd00b2fd,200
0x6b57844faf88db2199e90f81d7e250b3f516cc4b,9900
0xbea78aa447114a54189faf1fdaf01b8279f665a5,17927
0x11dbda78b4ba9384a49d440a3990bfb5052f5863,200
0x8b518133f9a68883b4078d33083a36b9728a9ced,200
0x4133c79e575591b6c380c233fffb47a13348de86,200
0x9f0c87e54dd6b595331b85a8b9b63fb6da1bea50,2730
0xc793ee64e6ac6239c527fd041a78a8fcaa245e4f,59448
0xabff4e288c3a4bd1d622ac7d6e199e25fb0c561f,12827
0xe55036b78702961e72a27d21c3eb78c71bb6a645,3161
0x4c2d965fabf61006cba206e4bb2148b664a66adb,10865
0x75e5162644fca0392cce7dc6fe20f35e362ca8bb,3014
0x2d240c5d58a8445e99dadf3fd41a492dfeaf7e4c,4630
0x644bf2c24623e5c14ec611183a8124e348667d8c,720
0xf1e7dbedd9e06447e2f99b1310c09287b734addc,6837
0xc6eaa69c6f5541388122154297834b94c68dbdd1,9367
0x4124cf34f56fa151e05c91ace550ada0dd5aabd7,300
0x6be2676dddaeb63d4dab83e341d3abaef752a1a4,420
0xd0a4b1dcd01f42772a92099d5c94b5b8d3b2bd87,700
0x7fdd26b919b651054f475e2c995720808b4cb6d7,300
0xed21735dc192dc4eeafd71b4dc023bc53fe4df15,3105
0x7a7235e946b83213739950de0a71cac7651b0c36,300
0x39cc9c86e67baf2129b80fe3414c397492ea8026,3800
0xedac3381eca8487a723d80a882430f1fed8caf0f,300
0x0cf68416279c2a9bcdd0fa6cc4e0347ac3d55d7d,921
0x0b0f71431ee8495e05cb24793c27928a36797a10,1112
0xafc29c2ae80c368a7350766b882b9c891e0c5a06,1500
0xbc3701dc3b342fc9e9bfa92b0aee6f3cbc468de2,3603
0x961088b76a515d437d9e3e1fc9d24bd295ff3b67,1078
0x109632e956ca6baf528fe5a9724c43b0c4a63fbe,5219
0x972955a934de4d0e642d913a22e9cee77386f188,2721
0x29a201264e5916ab34d45d432fffc447ee4b22b4,300
0xfbdf556eded78c467f58be91d6d56f6eafb16dc1,500
0x8425cb9db22f88bb38f6c64b39c4712e4ca8aa11,400
0xcc0e0b9ebd4ce352f5a50b3ae77ea01202c284ee,200
0x72bb27dec00202d977aa870fdc8487c899397139,200
0x4fde8fde20ca948d843b4b62d0e41eb2327592b7,3568
0xa05d122e807b28e9029df8ae61539579ea517a04,200
0xc4f67dea55e19155774dd2c9611738677a687d9a,74438
0xd984b81f72fb0c8a061d6a4019c6c5201ad9ceec,57034
0xc77391c8fc52b5733ef487e3e8d7d5bbb79ec3db,2669
0x95861622f2a196952561e8e6125221c516500c8a,300
0xcae4ccfe670f8c2a4999f9dfaf44625110fce9e5,180
0x52868abb30ce6a3a4d15fde9f82641d27b14ca07,1950
0x1335792d9503e50b52d806adc4582ed1bd74bfe1,200
0x69dc230b06a15796e3f42baf706e0e55d4d5eaa1,600
0x9e0e9d25a5ed9bc773f91691f0b45599255257b1,600
0x00caa5fc4f0c1ef8936c576e830eb0799fab00d5,5485
0xac1c4bed1c7c71fd3afde11e2bd4f18d969c843d,200
0x3e6b87ff2168d15794a865d09a6716415e7dbecf,1578
0xc8970a269384463c0033d7e71135e41581146006,3200
0x189c49ade75486008fa96b75490eec578aa2549c,1898
0xfcb14686f0b79660787920ce4da746fc3780aa2c,200
0x76b9c542bb87da87a6bfe19e149fb86a8e0849b9,385
0xcbec15583a21c3ddad5fab658be5b4fe85df730b,179
0x727ee9a04d26056849e2981054749b69778c5f31,200
0x705b1126bc87e9f938153c5f7766d86d9efe07b7,600
0x0ba02f2ec9d856308827e33d2e3438a2113445d8,777
0xaffb9ad129e2966e60701c32d4028fdf6ffc27f9,200
0xcae5e2d8691e29b16b145767961b937e160c9a11,5333
0x4960b5248ea4416d6f1574344825afd6f5228487,200
0x033f68fd9df6bac726e6651e95ac399dbca3dc58,296
0xca72c93172ba6eff168e59e7f17c3c7a8fea9b62,200
0x198109b0d2c786a230d18b622d3b7a1946131e09,800
0x2531b2ff6a7f08c6ab12c29d1b394788f819deb1,2466
0xdbee1cfa10d706ef868dd2dff97246cb6d73b530,7234
0x1d2e44dede73dcf080104ec0839a70da14641762,1700
0x8a958db686c100436610b7042d2c8eed343fac48,200
0x7827b0c8e315a23e407e54bb903ea9ca37039e55,3729
0xdf8330e0550060c8f1500b84065ffe3e991d7df3,2030
0xe3185fd2e5010271a0e866be070addc073713734,200
0x017b8ada83c07e9f08e24446ec517f6091f9cbda,500
0xfc538ffd2923dddaed09c8ad1a51686275c56183,800
0xc4fc57dedd2463314a3fd2dbadb86b4404c257e5,1332
0xa656b3b6ad67d96b1a2032b129185288ea3d7fe1,200
0x20e56f5e3d4b100c2c1e73873f59b7b5a84b368c,200
0xd5f45430f18f31fcb4b5129b618e24a9bafac1e3,12962
0x269d89631ba588a6994bf5a0dccb2a86573781fc,200
0xc578958dd1880cf00bffbb7feb9c28cbbbcad3bf,400
0x7ce294d2bcb2de76a15fcf7055b0b14253dd3b33,420
0xdb859662323621a50f27dd125e810a9b80966398,8860
0x9c87a1065994f156f0b7b87aaa8b3c5f7bd67e02,420
0x6c994eef6fdbee8bcff9016b7ce3a53b489ad155,933
0x1f76a6bf03429480472b3695e08689219ce15ed6,500
0xa22e30ec47bf0a2005e11e81d9b08427bbca0b8b,250
0x18fc3c60a80ba26a076cf633c239df0e2e80a797,1100
0x93205bff8d090578e14fba9b97bd1505ec030670,500
0xa8f0048a0d1a04663ca5010d0beac5bcaeea0eef,7000
0xf479321e27f3a216134dcc2a89b3fd834ab05138,201
0xd76ff76ac8019c99237bde08d7c39dab5481bed2,449
0x3ead295b10c55b0e243df789ad3ab1ace1cbbbf7,1900
0xe874ba46982d7cbab5931a50c2dc81a7aeb80344,4806
0xc925bd0e839e8e22a7ddebe7f4c21b187deec358,389
0x5ba9355a10611ed4339526472a59befed3549bad,679
0x72cc82900823c29310985decdd607a68f9bc8418,700
0x653223a381fbbe16ddb1ec44c7a1c31ffffbb1e9,178
0x9d17bb55b57b31329cf01aa7017948e398b277bc,548
0xdcc8f181295cfcd9ce83f8be87cb16902c2e1aef,530
0xe2b9be8c62dd8f3d416fc6ba766a17de7f81d0e9,200
0x7a3d05c70581bd345fe117c06e45f9669205384f,200
0x9d727911b54c455b0071a7b682fcf4bc444b5596,500
0xf0462fdb41eb037ca184391d674b9c1f11bd14a2,280
0x86295df1054f9f68c84ff190b1d2aa56af247b7f,5401
0x3fe465902811769e3e8738cd162632e85dcbaa86,282
0x59705b866823200b69a7d1e2790afaa15cc6f813,800
0xa41cd41474f7b59736da76b7fe12b9b8d9afb94f,4452
0x8abdd169016eeda3f017ae06217bcdd834b1b774,333
0x97a581613bec2a1f96531c616ecdb179c1f083ff,9765
0xa1acaddd259649d470b42c95738e5e89c8d8a233,4787
0xf396923a852cb675aa52604ecd6489385da4b9cf,200
0x37e1007ad34bc15841a4753992a7679d9c3cee6b,700
0x55432de4a9b98d2046b4173b8e59a7b540651f20,250
0x83bbe9cfcc205bb8e53cba0b51d6db9386ce58b5,200
0x37a170258a4279b5a067cd857d810d51038c0fe3,1000
0x61fa0c9693424753f93fa248e2a349e5c47a283a,200
0xf013e5f697e84c6831220a21a96556242ee9ad86,500
0x1f35e74d2bb0a43fe79ca376ead63da7c926e455,200
0xefbe74a2d564b5da62407d452038db32c9fd6b27,200
0x337101def3eeb6f06e071efe02216274507937bb,180
0x7fa6e5f1d1f830524f7201ac3ba85beb05d014e3,5710
0xe3672ddd7cf52ba8d5f4413e7bb5bbb5e7dc0efd,2222
0x917e6632d4a903deb74fe0c007d9d5c74af42e0d,1050
0x62d5add76f7ec0e1db413137aade61a7f654b8df,1500
0xf5745cd4d5bc2e3b7352676544ea632a9a30fecd,400
0x57d97990b4dec94d804e8b03e59cdbf3689253af,1300
0x0b0f9f02d9aef778433dea88c4bec341d6c86834,352
0x2f8d2cac76e494cb8c6f74a98dcdf7d4b607c5e3,2381
0xae4705dc0816ee6d8a13f1c72780ec5021915fed,2100
0x5d6ea8c76ab5d7366578f4b36d798cc37219dc24,500
0x6160f79afb844c875977b81f426b363890b7c4d7,420
0x88c3b556db31878ff632fa0afebadc764995d106,894
0xd8266b8f1eb535459f3e79730058cb0daadcabbf,1857
0x720d3a3aa7c6bec98be27a64b9f4f42eb79badc4,200
0xb152df6b3646d04a3232821778277049ae21bb99,1411
0x98b2e9bb3fea78b6f2bbb2e289dd11012be79c54,600
0x5183e0203858aa3e3bc3a7d9cb41875a4c0a6216,205
0xcb685f551b63c9833d2d2c0a52e967ecc4228a2a,200
0xb1d41f9e8d4c44fb47e828c2ac728cd15353121b,500
0xb1b3751834646fb999edd18ca62c69663071cf43,400
0x1b9f436efe00db47fabec43394ed397baa68c28d,2171
0x72866e0fb4a66bc5e15e15e763b447b77ac30d59,333
0x490ecb092c05b37834fd5e8eaacfd1037884581e,600
0x2b5606fb05188e248373a028ae70a896ed0747a1,40433
0xcf26fe037743f56dab8f9ca509e9fb7f59071bf1,1450
0x0448cb024711d99f1daed26a90408e58745ee66e,4436
0x37642f150b392ccbadba784e7941e58cb109b639,200
0x31ce895c687eaa8d3adef9fe5e96a4810dffce3a,1286
0x0308794cbd50174be3401e08e352960b2e39b9d0,780
0xc7f75e83f471b9c1265b22d028eb67e3a4f8d389,9110
0xdb94a516465b1ddae57a5150c0771377d637b225,900
0x75e53d1298c5dad7b280c6cb6f95216c3a109db1,200
0xaad6624f5494066c96d1d0707106f1ad58fc1b63,400
0x7020d15dd9ac18dc0701f14ae32ad100efbb8fd6,200
0x069ec72e8f4abcb5ba1c9b0fa522aa3f5143bef1,6212
0x80abfd1fa40913e60bafc5e9befe35db98ed68a8,250
0x4a91f2bf3ade1965f979779d78074ab4f6f93795,3089
0xe5e7065f561e3313067cd52f72de4e441278d489,700
0x920705755d44b77ac27237d26fa0d1fb4d832033,200
0x8534a1cb741d8a3ae3e1269758f9378766aba99d,37078
0x09076b74523efb5de8bb247a06b967ea6a64b1b1,21997
0x851e1c31ac75069fb64859f49b1bcbe27f80dd85,8350
0x0f90f4bc6508c7fe666d0ddf7ff89ab68e5feede,300
0x74f58f96a981abe9f2c3acc94810d025459c9c0d,3728
0x5a60f7b95a8b120d8733b5720fda5f83554c0afd,1000
0x6de74cb123ef9546cd610546641399c183175c31,381
0x52f9624409e9aa19a6ce397d8b4cb9d8de92c247,5670
0xe7e2d654434f505ae6a40f723d5cfb3b40feb8da,678
0x8349de968a70b79d09886da1690cc259b67cbcbc,800
0x1fd5af672bef457f50ffb8b1ae285ddbccb82c3e,200
0x219c302f70c6cc9f3aedfbead152c15d3d3a57f6,1991
0xb8c7658ce759a282557d6023d4181c4bae51d52e,200
0xf52c69161f6f22a2a6a0df110e3f40c2a5a0a702,75
0x4dc1363c351cf998db77bdf08993c7d68a6ed797,791
0xed703dcbdad466685995a82b37d7fcb27a2d7007,200
0x81a8ccb2fa2bd6bdb67f50ccd6dc860641381c07,1000
0x3d47092af49859536e54086f2f69bfed89e9f12f,400
0xcf472a57a79d4bba49755091e6a4c3acf8a43ff0,300
0xbaba775a0400a5e442335ceaa4820edb1ded8f73,3426
0x203456535880c3dc70a69dde3e3afe028a52702a,400
0x8b881349c69fda7e1121ae397383aa2002f9f418,333
0x4837b18bd0cf3356779bbe6f2f641786755979f0,200
0x58e2cabcd07cd3c1d443651c89d35846bef04d5e,6702
0x2c9a77cd8de055ffdbe8721431a7dd5064a480b0,2913
0xf9344061881a5df17bc1bba38423c10bf13760b6,3999
0x6407405d13c4e6bcd50f7d2d55096ea7c145b503,10893
0x54ad158eec82476d2f957924d714ec7abfc3aa47,24166
0x4005470902ba4113d8d92e6ab4413c6142dc7150,4323
0x4eec70d5c99acec3a3762f2bb13f4f0a7ca80a67,2490
0x10c163364fe153cadf6532a5b34481eefb99d96d,6904
0xe9aa0c9618bfb58f63c324a11f6dc43220fc8fea,200
0x84a48792d42f8b037ce518502a24c9b2052cf316,1080
0xa42b465c1c3e148b77f6b9dded0e3601a8320d62,1200
0xa25167c4338c86451e3b17e5fbc5c15ba11d6498,31284
0xdd3b3a67c66a5276aacc499ec2abd5241721e008,35399
0x5df0f96c5de9f03d5d1678656da0b4b5b0647ce1,700
0xb0d99c37bbd5da98175b80812982c9a07d091e8d,1450
0x34bfafee3e5a60110d2b81cf6d4c92ab25ec532e,420
0x012c6934d9e8e1422a48af53948754b58f373169,1412
0x931c19c160902b8e0c97cac833ba82c5db37a68f,1011
0x71b632fd5c0bb128f4d54724963d775cc177d11f,5539
0xffab8336d49a9504ac2ecf65ab34c353b05da7e3,400
0x4d1fd46f87449ffe235e3fce21df8a9bf8bd9206,333
0xc485712b3d7873d39928719b15d9bbdb92288d1c,3079
0xd7b77b0a69308392ef13db63a412df391146d434,4211
0x09ca6926f0a1fa30ddc04710db2d89ec0d73b608,2244
0x92b964b8b4b640e7fd3b51f5fb300aa036acf047,1000
0x575dc3f05bd3e1613d482012bf1caae7bad29a7e,4821
0xf62151d47c470d3d3e98597b0f9ffd9e52e73516,3481
0xf3abc40f8799daac47928d59c83c7f378bdc6c21,1131
0xcfbf34d385ea2d5eb947063b67ea226dcda3dc38,3036
0x5d2b7f517ea0c3a68e58c32f97b2b2c080ea3d6f,1700
0xa9ce598b9286acecf2e495d663faa611256910f1,1488
0x11fa19bbaf3e32eb60bec76faa67037c7a52cc5d,920
0x430d00d7b63715ff5f19c825b750aa20ce627c8b,200
0x9798ff4491c34a2047966b6682379f6b4d4797e7,500
0x7b92ecc28fc91f1875263a8b1bfc707bbbb3bfd9,6436
0x022541df816f50cfc6ce60c9de80619f44f7cef1,900
0x5a5707185e614a78da8a9cec3fb994c1cf564910,5384
0xd9bfbc709da3e481e469af815265fbd1bc4ae31f,2999
0xa63ba502dc5c4db0cc19bac572c25007ae17f54d,400
0x0dbedcaf58d070c75112d3baa0e0ada5f1ba58c7,977
0x08a032033ebac2822221a813b16a714a6eba9b3b,1626
0x9906e355c36eef309443a6575efcf5530b3f5c25,1422
0xb817f4855cafdf87d4adcdfab32f579fc0eac029,300
0xbb1c043ceb7745b286987b4cc8359c5b508f0307,520
0x8ff47879d9ee072b593604b8b3009577ff7d6809,1000
0xd62990d2dae71764761b372c096baefd1837b20b,369
0xeab804590011d0650fcb6c4da1870c6e9ca062d1,733
0xe56e3f3017c04caa3b83847324b4067166de8ffc,400
0x30bec89100f144aad632153de93b58a32772cf58,5886
0xd6e3df580ebef6c6fe979fe2e2a9c6edbd5445df,200
0x4bf88042de0220647acb314af3c5f310aec3bcc0,1688
0x5172638ac085edd3e3126e45e46b6c9387f40905,1000
0x17daf278f0d4e406b435ea74387f52d0b18c5c25,1078
0x3fa515df9e7a82ff12990ce279c707f95d2fcc7c,4700
0xab7f88c97287208b6c73e0aaadcd3a556fe84ace,250
0xc1b442d72b4a082f358c68f3722fa8b98e29e016,600
0x6506e31b88422251354d9deb63a904d90acd8996,11774
0xbf88e9e0f0bd3e0f1a76d02a573512e63b26299c,500
0x75d4bdbf6593ed463e9625694272a0ff9a6d346f,33902
0x98bb6321aa10562ba458e9e449485a9d93520263,29786
0x0f2b20acb2fd7eebc0abc3aee0b00d57533b6bd1,200
0x4662b891269e2196e67cca73e4b7812dd91c7ae3,269
0x4c6cd3ed22ef70ba6f10f10a716fb99aaee73c65,200
0x03d746500894e8ef5041736baf66d9aebdee1898,2610
0xd45b1f5bd0bab33e4f13bbd2c1c9522d5e69dcbf,335
0xd79a6cbf81d33809e0c6f9c83e910dd6791c76fa,96104
0xfee7486a3ebff6d668630517aa493ae7a0598067,8205
0xc9dcacb07f81464257a22f2508270b9a8de6a4c5,1047
0x03e7980bc634b52b9d616c58bc436431f3d4ff0f,200
0x414531e74c58b4a5c5c998b18fbe819a70d78f30,800
0x9f35af4727fb91114563d8a8f779a792cb557f3f,200
0x0854c079dd0e87a6b3a9074354b8440899091174,1269
0x8aaef3c365f90318d15944587d1d3d842e16565a,723
0x777c47498b42dbe449fb4cb810871a46cd777777,8274
0x12b7e658afaf34a64cb87a2582285c68ac43d8fe,300
0xf34f1c938d08817118e4405da510bea8cd72c67e,1820
0xc4c717ec43819521136b024b0fabc0dac2a1cdd2,200
0xbec00274dc8b2775ba887d18b980a95e4898ad6d,578
0x2943e07ca68febc79533d321f5d427136995ecb6,1930
0xa7851139f56f366c507dc889d2be39063f14f06a,200
0x7a79944ac7e770cfd13ec024a4b31b8c5efee60d,333
0xe437bc0fe994a491d01ea651ed63c0892d85ce45,500
0x069737aa987d8c3fa6f87b5e91253c1efd71df89,200
0x90a27636185791da13e786a4a9dafcf2e2490f2e,427
0xe7f1b42ec3abe63c5a911187e3fd6609dc467b03,2000
0xa954b7233974944a681957de8385b46b855ffd41,250
0xf98b7e44efe4c60264564554b885ab884d0dd904,800
0x4f0a9445b9b2d5a2c27814cdd92cf6da0e42dff8,1820
0xb95c1a7af2b495081eee297704ae96e3bbb6dbd3,333
0x33912a0d6beff5fb8e5b70688ce858d5e7e8104e,1024
0x73ccca7296dfedb88bfd68ceda833d8d79abb35f,500
0x140ce4fc34487ac55838316373eeb87dd10b65c7,200
0xe85f832d9f551cf445a6e8ceaaee73ef88a340d6,1000
0x4cc1a03191ddf0c39d82098f059ef3412113a36e,2489
0x7686e90e058702bd80abf3a10207346f2b963a49,1388
0x9ab061f5f8f484328f195748d670eaf42cff3634,300
0x13ebd3443fa5575f0eb173e323d8419f7452cfb1,200
0xb70399fc376c1b3cf3493556d2f14942323ef44f,2104
0xd4bf6958538f26266ef2a32db47d296323734b5a,5655
0xd561ba5bdbfea7a39bf073b7520a7273bc767131,2422
0x54be9c677e243572ab91ada065ceed12b7e578da,250
0x925dfc48ff6895c4e15e599ea1f04fc6a59c0cdf,200
0x6bf97f2534be2242ddb3a29bfb24d498212dcded,400
0x0d36f3b293144d18667823635342e151468fe6f1,174
0x8b271bedbf142eab0819b113d9003ee22bee3871,200
0x7e30fa727bb49771a7bebea9f6761f88ff2c4992,500
0x40c15967c2367f1910cbb80e261d0d5ec31e3430,27789
0x2c969e6626cb4e94c855a00d27d33a2f83e40ad1,300
0x315a80ca55108a663ed7922d17dbc5b9c2ce8cf5,3811
0x94adc0a84beea3bbd99449200c7a430dfdbfb43a,9913
0x52b83cbcb796a102e64269d10574ea00a25defa0,280
0x2dacc0b072146b40e60b8596b99756112d45c924,1702
0xcf1ae31a1a5ac04777c3bd7ed7d5692bcf61277b,333
0x3346857e5717918801428184d4e63dfb9f38e51f,1040
0x75c88d2149e00a36dddb997faf674ec9b57aeb73,21903
0xed26b14762edce1d38e17b94afbb810a441c08e4,525
0x19d8da2674e8a025154153297ea3ab918debf96d,75710
0x29930111ff12d3c75b5be8889568c5ad6a9d6cb1,6696
0xd4f20b86ab05e5e91cecfefe874657b0f7bfc87d,807
0xf37e3834a1e16fe03c99d997a7a8c9de496e3fee,1433
0xb2ebc9b3a788afb1e942ed65b59e9e49a1ee500d,1200
0xbd5678481143b4f757d240deef122a954f480a05,1100
0xee2fbc8ad61b53c48da15231ba43de952bc95923,2224
0x34c4358458d890c8652f339a55cdea3034df879f,1025
0x09da8f3ec58fc9694b4635fbc8c8b349c746e303,2651
0x05ad66873e4bc86aadffac20bf807197485d154d,1143
0x6e1d0e8cf57b61cf88a8f1d645ea19bd750d69ab,8205
0x6d1b0721a5564e0e6984aa74165979771ed00521,18109
0x1198667d6cc00afa078dd4333f8328d8870f3c6d,68436
0x4f8c025be99baa97dabaf59cd7aa64b8bed5ebeb,9751
0x1575c75c115928e040336dd7d96ad77c29c90600,1200
0xd8fbee9fe2caf1833a586ba0774a1907c9cc0ba6,200
0xec97ec86c750d72feed7b921c701e386684b261f,21462
0x9469d51f31e13fcb119bdf155bc20b4c5f69e35b,300
0x122118af844eafeaea3e2c43c8346dae87e6c9c0,1200
0x002748db885d4ccfe3c7c92143f0805f4ebeec01,2360
0xf980bb10341b80b11e5f774a8e2495f38783b75a,287
0x8c63fda4ca13f65c38ae26266286d48df6125260,1280
0xc2f82a1f287b5b5aebff7c19e83e0a16cf3bd041,420
0xe7eb221a9037d5fd7ea857948a1e6be6b21bd44a,700
0x6d15dffbcb274e423c51c197777eb43665018533,1000
0xb4a2f71ee0ba41c4282880595b85d51e79b92715,10456
0x2e5e1d7d74d17c5ab0376ca1d99cbc5619607672,146756
0xcfad0dbfe595ecfbe11fb9d937f4c33d51ba5d89,63651
0xe6c876d8d30c495df13ce9345ad96504d9d971a4,5139
0x6de24695bf9946e4a866a81d21ef5b74af4db06b,420
0x2776621ff536af829919ab6cba8db434aeba43f9,1670
0xc2599f1009669f4cda7ac2493de06d450fc79ef9,200
0x868612a4e2ef875f69987c07b1e8134dac6b2c7f,6557
0xa9c4512042dfe48e8cdf653999a91519c85296e0,200
0xcffe08bdf20918007f8ab268c32f8756494fc8d8,500
0xaa247c5b4f6c25de5cf4f33d924d738a128dd246,379
0xba86e23e64828781a43b71647cc2d2a32bfe8890,400
0x3c465de32bbaca3a6cda285b93417dd0ed60c7e7,5603
0x0f9b9c0c434b77fd3e3dc960963cf5b4ef28ae8d,200
0x399e62557a267b0abd6e99bf22e5af5a21ead53b,200
0x3fd625084daf4b6dfef1bd8469253783c62942d2,178
0x9f917290249608f66cbf666596bf71d9d1632d9a,200
0xe91ce9548017f1ec84e4b9342f88817fd768e918,18114
0xfce60e7e9c2b46a92d8e3efd3c6d6fb0402b9758,209
0x4fedd69d57cd378a0906bd185b7678478868e719,200
0xf5a57dae2ef473926ce7cc2b12c46de5178f5cf7,449
